Product Name,Old Price,New Price
"Dell Precision 5770 Workstation Core-i9-12th Gen 32GB RAM 512GB SSD NVIDIA RTX A3000 12GB Graphics Card 17"" Touchscreen Display",379999,384819
"Dell Precision 7510 Core-i7-6th Gen (HQ) 16 GB RAM 256 GB SSD 2GB NVIDIA M1000M 15.6"" Display",65000,69340
"Dell Precision 5560 Core-i7-11th GEN 32GB RAM 512GB SSD NVidia T1200 4GB Card 15.6"" Display",229999,232995
"Dell Precision 5540 Core-i7 9th Gen 32GB RAM 1TB Nvme SSD 4GB NVidia Quadro T1000 Graphic Card 15.6"" Display",145000,148814
"Dell Precision 5550 Core-i7-10th Gen 16GB RAM 1TB SSD Nvidia Quadro T1000 4GB Graphics Card 15.6"" Display",170000,174862
"Dell Precision 5530 Mobile Workstation Core-i5-8th Gen 16 GB RAM 512 GB SSD NVIDIA QUADRO P1000 4 GB CARD Touch 4K 15.6"" Display",115000,117197
"Dell Precision 7550 Core-i9-10th GEN 32 GB RAM 512 GB SSD NVIDIA T2000 4 GB CARD 15.6"" Display",200000,203297
"Dell Precision 7540 Core-i7-9th Gen 32 GB RAM 512 GB SSD NVIDIA Quadro T2000 4GB Graphics Card 15.6"" Display",140000,144622
"Dell Precision 7510 Intel Xeon 16 GB RAM 256 GB SSD 4GB NVIDIA QUADRO M2000M Graphics Card 15.6"" Display",80000,83841
"Dell Precision 7710 Core-i7-6th Gen 16 GB RAM 256 GB SSD NVIDIA QUADRO M3000M 4 GB DEDICATED GRAPHICS CARD 17.3"" Display",90000,94978
"Dell Precision 7670 Core-i7-12th Gen 64GB RAM 2TB SSD 16 GB Nvidia RTX 3080ti 16"" Display",419999,424823
"Dell Precision 7560 Xeon W-11955M 11th Gen 64GB RAM 512SSD NVIDIA RTX A4000 8GB Graphics Card 15.6"" Display",305000,309578
"Dell Precision 7570 Core-i7-10th Gen 16GB RAM 512GB SSD 17"" Display",139999,144286
"Dell Precision 7560 Core-i9-11th Gen 16 GB RAM 256 GB SSD NVIDIA T1200 4GB Graphics Card 15.6"" Display",195000,199705
"Dell Precision 7750 Core-i7-10th Gen 16GB RAM 256GB SSD 17.3"" Display",150000,152045
"Dell Precision 7740 Xeon E2286M 64GB RAM 1TB SSD 16GB Nvidia RTX 5000 Graphics Card 17"" Display",249999,252855
"Dell Precision 7730 Intel Xeon E-2176M 32GB RAM 2TB SSD Nvidia Quadro P3200 6GB Card 17.3"" Display",159999,163802
"Dell Precision 7720 Core-i7-7th Gen 16 GB RAM 256 GB SSD NVIDIA QUADRO P3000 6 GB GRAPHICS CARD 17.3"" Display",130000,132729
"Dell Precision 7710 Mobile Workstation Core-i7-6th Gen 16 GB RAM 256 GB SSD NVIDIA QUADRO M5000M 8 GB DEDICATED GRAPHICS CARD 17.3"" Display",99999,103797
"Dell Precision 7750 Workstation Xeon W-10885M 64GB RAM 512GB SSD Nvidia Quadro RTX A3000 6GB Graphics Card 17.3"" Display",213999,216770
"Dell Precision 7760 Core-i7-11th Gen 16GB RAM 512GB SSD Nvidia Quadro T1200 4GB Graphics Card 17.3"" Display",219999,223843
"Dell Precision 7770 Core-i7-10th Gen 16GB RAM 512GB SSD 17.3"" Display",139999,142353
"Dell Wyse 5470 Intel Celeron N4100 4 GB RAM 128 GB SSD 14"" Display",25000,27195
"Dell XPS 9370 Core-i5-8th Gen 8GB RAM 256GB SSD 13.3"" Display",69999,72930
"Dell XPS-13 9365 2 in 1 Core-i7-7th Gen 8GB RAM 256GB SSD Touchscreen 13.3"" Display",70000,72333
"Dell XPS 15 L501X Core-i7-1st Gen 4GB RAM 320GB HDD 15.6"" Display",20000,24212
"HP EliteBook 840 G5 Core-i7-8th Gen 16GB RAM 512GB SSD 500 Radeon 2GB Graphics Card 14"" Display",89999,92385
"Dell XPS 15 9510 Core-i7-7th Gen 16GB RAM 512GB SSD NVIDIA GeForce GTX 1050 4GB Graphics Card Touch 4K 15.6"" Display",120000,122490
"Fujitsu LIFEBOOK E753 Core-i3-3rd Gen 4GB RAM 320GB HDD 15.6"" Display",11999,15413
"Fujitsu LifeBook E756 Core-i5-6th Gen 8 GB RAM 256 GB SSD 15.6"" Display",35000,37110
"Fujitsu LIFEBOOK E754 Core-i3-4th Gen 4GB RAM 320GB HDD 15.6"" Display",19999,22489
"HP 15sdy3xxx Core-i3-11th Gen 8 GB RAM 256 GB SSD 15.6"" Display",75000,77876
"HP 14-dq1xxx Core-i5-10th Gen 16 GB RAM 256 GB SSD 14"" Display",70000,72654
HP 15S-FQ5000NIA Core-i3-12th Gen 8 GB RAM 256 GB SSD 15.6 Display,80000,84027
"HP 14dk1003dx 10th Gen Ryzen-3 8 GB RAM 256 GB SSD 14"" Display",55000,57779
"HP 15-fc0025dx Laptop AMD Ryzen 5 7520U 8GB RAM 512GB SSD AMD Radeon Graphics 15.6"" HD Touch Screen Windows 11 (1 Year International Warranty)",127000,129260
"HP 15-dy1xxx Core-i7-10th Gen 16 GB RAM 512 GB SSD 15.6"" Display",110000,113665
"HP Elite DragonFly x360 Core-i7-8th Gen 16 GB RAM 512 GB SSD Touchscreen 13.3"" Display",125000,128795
"HP Dragonfly G4 Notebook PC Core-i7-13th Gen 32GB RAM 512GB SSD Touchscreen 13.5"" Display",520000,524395
"HP 255 G5 Laptop AMD E2-7110 8GB RAM 256GB SSD 15.6"" Display",29999,32459
"HP EliteBook 735 G5 Ryzen 3 8GB RAM 256GB SSD 13"" Display",50000,53727
"HP EliteBook 745 G5 AMD Ryzen 3 Pro 2300U 8 GB RAM 256 GB SSD 14"" Display",50000,52665
"HP EliteBook 630 G10 Core-i7-13th Gen 32GB RAM 512GB SSD 13.3"" Display",220000,222498
"HP EliteBook 745 G5 AMD Ryzen 7 2700U Pro 8 GB RAM 500 GB HDD 14"" Display",65000,69010
"HP EliteBook 640 G9 Core-i5-12th Gen 16GB RAM 512GB SSD 14"" Display",140000,144225
"HP EliteBook 2570P Core-i5-3320M 3rd Gen 4GB RAM 320GB HDD 12.5"" Display",16000,19518
"HP EliteBook 830 G5 Core-i5-7th Gen 8 GB RAM 256 GB SSD 13.3"" Display",58000,62937
"HP EliteBook 1040 G4 Intel Core i7-7500U 7th Gen 8GB RAM 256GB SSD 14"" Display",60000,64486
"HP EliteBook 1040 G7 x360 Core-i7-10th Gen 16 GB RAM 256 GB SSD 14"" Touchscreen Display",120000,123271
"HP EliteBook 820 G4 Core-i5-7th Gen 8 GB RAM 256 GB SSD 12.5"" Display",39999,43762
"HP EliteBook 820 G3 Core i7 6th Gen 8GB RAM 256GB SSD 12.5"" Display",39999,43517
"HP EliteBook 820 G1 Intel Core i7-4500U 4th Gen 4GB RAM 320GB HDD 12.5"" Display",26000,28953
"HP EliteBook 840 G3 Core-i5-6th Gen 8 GB RAM 256 GB SSD 14"" Display",44000,46623
"HP EliteBook 840 G2 Core-i5-5th Gen 8 GB RAM 256 GB SSD 14"" Display",36000,40727
"HP EliteBook 840 G1 Core-i7-4th Gen 8GB RAM 256GB SSD 14"" Display",37000,39788
"HP EliteBook 840 G3 Core-i5-6th Gen 8 GB RAM 128 GB SSD 500 HDD 14"" Touchscreen Display",48000,52075
"HP EliteBook 840 G1 Core-i5-4th Gen 8 GB RAM 256 GB SSD 14"" Display",32000,34406
"HP EliteBook 840 G5 Core-i7-8th Gen 8 GB Ram 256 GB SSD 14"" Display",75000,78659
"HP EliteBook 840 G6 Core-i5-8th Gen 8 GB RAM 256 GB SSD 14"" Display",60000,62985
"HP EliteBook 840 G5 Core-i5-8th Gen 8 GB RAM 256 GB SSD 14"" Display",60000,64033
"HP EliteBook 850 G1 Core-i5-4th Gen 8GB RAM 256GB SSD 15.6"" Display",36000,39652
"HP EliteBook 850 G2 Core-i5-5th Gen 8 GB RAM 256 GB SSD 15.6"" Display",37999,42687
"HP EliteBook 850 G7 Core-i5-10th Gen 16GB RAM 256GB SSD 15.6"" Display",100000,102871
"HP EliteBook 850 G3 Core-i5-6th Gen 8GB RAM 256GB SSD Touchscreen 15.6"" Display",50000,53045
"HP EliteBook 850 G5 Core-i7-8th Gen 8 GB RAM 256 GB SSD 15.6"" Touchscreen Display",93000,95679
"HP EliteBook 850 G5 Core-i7-8th Gen 8 GB RAM 256 GB SSD 15.6"" Display",95000,98626
"HP EliteBook 850 G4 Core-i5-7th Gen 8GB RAM 256GB SSD 15.6"" Display",52000,56469
"HP EliteBook 850 G7 Core-i5-10th Gen 16GB RAM 256GB SSD Touchscreen 15.6"" Display",105000,108670
"HP EliteBook Folio 1040 G2 Core-i5-6th Gen 8 GB RAM 256 GB SSD 14"" Display",44999,48460
"HP EliteBook Folio 1040 G3 Core-i7-6th Gen 8GB RAM 256GB SSD 14"" Display",51999,56098
"HP EliteBook 850 G8 Core-i7-11th Gen 16 GB RAM 256 GB SSD Touchscreen 15.6"" Display",140000,143148
"HP ENVY 14 Core-i7-6th Gen (HQ) 12 GB RAM 512 GB SSD 4 GB CARD GTX 950 14"" Display",85000,89979
"HP Envy 14-0013dx X360 Core-i5-13th Gen 8 GB RAM 512 GB SSD Touchscreen x360 15.6"" Display",177000,179867
"HP Envy 16 H1053dx Intel Core-i7-13th Gen 13700H 16GB RAM 1TB SSD 120HzTouchscreen MicroEdge Display B&O Backlit KB TPM W11 (Natural Silver, NEW) 8-GB NVIDIA GeForce RTX4060 D 16"" WQXGA 1600p IPS Display",355000,357420
"HP Envy X360 15-EY0013DX AMD Ryzen 5-5625U 8 GB RAM 256 GB SSD 15.6"" Display",120000,124935
"HP EliteBook Revolve 810 G3 Core-i7-5th Gen 8 GB RAM 256 GB SSD 11.6"" Touchscreen Display",38000,41308
"HP NoteBook 15-da2xxx Core-i7-10th Gen 8 GB RAM 256 GB SSD GeForce MX13 2 GB GRAPHICS CARD 15.6"" Display",100000,104787
"HP Notebook 15-AY053NR Core-i5-6th Gen 8 GB RAM 256 GB SSD 15.6"" Display",40000,42342
"HP Laptop 15-fd0xxx Core-i7-13th Gen 8GB RAM 512GB SSD 15.6"" Display",145000,149095
"HP ENVY x360 15-ey0xxx 2-in-1 AMD Ryzen 5 5625U 8 GB RAM 256 GB SSD X360 Touchscreen 15.6"" Display",125000,128470
"HP Pavalion 15-CC1XX Core-i7-8th Gen 16GB RAM 256GB SSD NVIDIA GeForce 940MX (4GB GDDR5) Graphics Card 15.6"" Display",99999,103111
"HP Omen 17t-W000 Core-i7-6th Gen 16GB RAM 512GB SSD NVIDIA GeForce GTX 960M 4GB Graphics Card 17.3"" Display",94999,97249
"HP Notebook-15-bs061st Pentium N3710 4 GB RAM 320 GB SSD 15.6""Display",30000,33490
"HP Pavilion 15 DY2095wm Core-i5-11th Gen 8 GB RAM 256 GB SSD 15.6"" Display",115000,119979
"HP NoteBook 250 G7 Core-i5 8th Gen 8 GB RAM 256 GB SSD 15.6"" Display",55000,59862
"HP Notebook 255 G7 AMD A6-9225 8 GB RAM 256 GB SSD 15.6"" Display",55000,58673
"HP Pavilion 14m dh1003dx x360 2 in 1 Core-i5-10th Gen 16GB RAM 256GB SSD Touchscreen 14"" Display",80000,83189
"HP Pavilion 15 15-au020wm Core-i5-6th Gen 8 GB RAM 256 GB SSD 15.6"" Display",45000,48346
"HP Pavilion 14 cdoxxx x360 Core-i5-8th Gen 8 GB RAM 256 GB SSD Touchscreen 14"" Display",60000,63883
"HP Pavalion 15-Qy053ur Core-i5-6th Gen 8 GB RAM 256 GB SSD 15.6"" Display",40000,42706
"HP Pavilion 17-T065us Core-i3 4th Gen 8 GB RAM 256 GB SSD 17.3"" Display",30000,32102
"HP Pavilion G6 Core-i3-1st Gen 4GB RAM 250GB HDD 15.6"" Display",14999,19386
"HP Pavilion 17-by3052cl Core-i5-10th Gen 8 GB RAM 256 GB SSD 17.3"" Display",90000,94711
"HP Pavilion 17 NoteBook Core-i3-3rd Gen 4GB RAM 320GB HDD 17.3"" Display",19999,24563
"HP Pavilion 15-DY2045NR Core-i5-11th Gen 16GB RAM 256GB SSD 15.6"" Display",100000,104987
"HP ProBook 430 G1 Intel Celeron 2955U 4GB RAM 320GB HDD 13.3"" Display",20000,22010
"HP Pro x2 612 G1 Core-i5-4th Gen 8 GB RAM 256 GB SSD 12.5"" Touchscreen Display",35000,39064
"HP ProBook 11 G2 Celeron 4GB RAM 128GB SSD 11.6"" Display",20000,24771
"HP Pavilion NoteBook 15-f271wm Intel Pentium N3540 Celeron 8 GB RAM 256 GB SSD 15.6"" Display",30000,34581
"HP ProBook 440 G3 Core-i7-6th Gen 8 GB RAM 256 GB SSD 14"" Display",48000,51857
"HP ProBook 440 G4 Core-i5 7th Gen 8 GB RAM 256 GB SSD 14"" Display",45000,49371
"HP ProBook 440 G1 x360 Core-i5-8th Gen 8 GB RAM 256 GB SSD Touchscreen 14"" Display",55000,58038
"HP ProBook 440 G4 Core-i5-7th Gen 8 GB RAM 256 GB SSD Touchscreen 14"" Display",50000,52547
"HP ProBook 430 G7 Core-i3-10th Gen 8 GB RAM 256 GB SSD 13.3"" Display",60000,63491
"HP ProBook 445 G9 Ryzen 5 5625U AMD Radeon 8 GB RAM 256 GB SSD 14"" Display",100000,102738
"HP ProBook 440 G8 Core-i5-11th Gen 16 GB RAM 256 GB SSD 14"" Display",100000,104167
"HP ProBook 440 G6 Intel Core i5-8265U 8th Gen 8GB RAM 256GB SSD 14"" Display",60000,62731
"HP ProBook 450 G1 Core-i7-4th Gen 8 GB RAM 500 HDD 15.6"" Display",35000,37740
"HP ProBook 450 G4 Core-i5-7th Gen 8GB RAM 256GB SSD 15.6"" Display",53000,57727
"HP ProBook 450 G3 Core-i7 6th Gen 8 GB RAM 256 GB SSD 15.6"" Display",50000,53827
"HP ProBook 455 G3 AMD A8-Series 7410 4GB RAM 500 GB HDD 15.6"" Display",30000,32892
"HP ProBook 4520s Notebook Core-i3-1st Gen 4GB RAM 250GB HDD 15.6"" Display",13999,17398
"HP ProBook 450 G7 Core-i7-10th Gen 16GB RAM 256GB SSD 15.6"" Display",105000,109861
"HP ProBook 450 G5 Core-i5-8th Gen 8GB RAM 256GB SSD Nvidia GeForce 930mx 2GB Graphics Card 15.6"" Display",75000,79395
"HP ProBook 640 G7 Core-i7-10th Gen 16GB RAM 256GB SSD 14"" Display",95000,97965
"HP ProBook 640 G3 Intel Core i3-7100U 7th Gen 8GB RAM 256GB SSD 14"" Display",38000,40645
"HP ProBook 640 G2 Core-i7-6th Gen 8 GB RAM 256 GB SSD 14"" Display",42999,45890
"HP ProBook 640 G3 Corei5-7th Gen 8 GB RAM 256 GB SSD 14"" Display",44000,46004
"HP ProBook 640 G2 Core-i3-6th Gen 8 GB RAM 128 GB SSD 14"" Display",29999,34739
"HP ProBook 650 G3 Core-i5-7th Gen 8GB RAM 256 GB SSD 15.6"" Display",50000,53314
"HP VICTUS 15 fd2028wm AMD Ryzen,5,8645HS, 8GB RAM 512GB SSD B&O NVIDIA GeForce RTX 4050 6GB 15.6 FHD IPS Display",217444,219976
"HP Stream NoteBook 11-r010nr Intel Celeron  N3050 4GB RAM 32GB SSD 11.6"" Display",12999,15249
"HP ProBook 655 G1 Core-i5-4th Gen 4 GB RAM 500 GB HDD 15.6"" Display",27000,31861
"HP ZBook 15 G4 Mobile Workstation Core-i7-7th GEN 16 GB RAM 512 GB SSD NVIDIA Quadro M1200 4GB CARD 15.6"" Display",97000,99084
"HP Zbook 14 G4 Firefly Core-i7-10th Gen 16 GB RAM 512 GB SSD 14"" Display",150000,152120
"HP ZBook 15 G5 Core-i7-8th Gen 16GB RAM 512GB SSD Nvidia Quadro P2000 4GB Graphics Card 15.6"" 4K Display",135000,137648
"HP Zbook 17 G2 Core-i5-4th Gen 4 GB RAM 500 GB SSD 2 GB NVIDIA Quadro K1100M 17.3"" Display",50000,52128
"HP Zbook 15U G5 Core-i7-8th Gen 16GB RAM 512GB SSD AMD Radeon Pro WX 3200 4GB Graphics Card 15.6"" 4K Display",130000,132776
"HP Zbook 15U G2 Core-i7-5th Gen 8 GB RAM 256 GB SSD 1 GB CARD AMD READON R7 15.6"" Display",60000,64469
"HP Zbook 15 Workstation Core-i5-4th Gen 8GB RAM 256GB SSD 15.6"" Display",47999,52827
"HP Zbook 15 G6 Core-i7-9th Gen 16 GB RAM 512 SSD NVIDIA QUADRO T2000 4 GB GRAPHICS CARD 15.6"" Display",160000,162772
"HP ZBook FireFly 15 G8 Core-i7-11th Gen 16GB RAM 512GB SSD 15.6"" Display",145000,149406
"HP Zbook Fire Fly G7 Core-i7-10th Gen 16GB RAM DDR4 512GB SSD Nvidia Quadro P520 4GB Graphics Card Touchscreen 15.6"" Display",170000,174921
"HP ZBook 17 G6 Mobile Workstation Core-i7-9th GEN 32 GB RAM 512 GB SSD NVIDIA Quadro RTX 4000 8 GB CARD 17.3"" Display",200000,203717
"HP Zbook 17 G3 Core-i5-6th Gen 16 GB RAM 256 GB SSD Nvidia M1000M 2GB Graphics Card 17.3"" Display",59999,62187
"Lenovo Flex 3 14 Core-i5-6th Gen 8 GB RAM 256 GB SSD 14"" Display",45000,49688
"HP ZBook Studio G3 Core-i7-6th Gen 16GB RAM 512GB SSD Nvidia Quadro M1000M 4GB GDDR5 15.6"" Display",94999,98189
"Lenovo Flex 2 15 Core-i7 4th Gen 8 GB RAM 256 GB SSD Touchscreen 15.6"" Display",45000,48883
"Lenovo 100E Chromebook 2nd Gen 4 GB RAM 320 GB HDD 11.6"" Display",12000,14749
"Lenovo IdeaPad 110 Core-i3-6th Gen 8GB RAM 256GB SSD 15.6"" Display",34999,39741
"Lenovo IdeaPad 100 Core-i3-5th Gen 4GB RAM 320GB HDD 15.6"" Display",28000,31802
"Lenovo IdeaPad 1 AMD RYZEN 7 Processor 8 GB RAM 512 GB SSD 15.6"" Display",124000,127749
"Lenovo L380 Yoga X360 Core-i5-8th Gen 8 GB RAM 256 GB SSD Touchscreen 13.3"" Display",65000,67206
"Lenovo IdeaPad 3 Core-i3-10th Gen 8 GB RAM 256 GB SSD 15.6"" Display",55000,58848
"Lenovo IdeaPad U310 Core-i5-3rd Gen 4GB RAM 320GB HDD 13.3"" Display",20000,22778
"Lenovo IdeaPad 5 Core-i7-12th Gen 16 GB RAM 512 GB SSD NVIDIA GeForce MX550 2GB 15.6"" FHD Display",212000,214987
"Lenovo IdeaPad S145 Laptop AMD Ryzen 3 3200U 8GB RAM 256GB SSD 15.6"" Display",39999,42229
"Lenovo Legion Pro 5 16 Core-i7-14th Gen 14650HX 16-Core Processor 16GB RAM 1TB SSD 240Hz 500nits DolbyVision G-Sync Display 4-Zone RGB Backlit KB TPM 2.0 (Storm Grey) 8-GB NVIDIA GeForce RTX4060 GDDR6 GC 16"" WQXGA IPS AG Display",459999,463298
"Lenovo ThinkPad E480 Core-i5-7th Gen 8 GB RAM 256 GB SSD 14"" Display",45000,49719
"Lenovo ThinkPad E480 Core-i3-8th Gen 8 GB RAM 256 GB SSD 14"" Display",50000,53268
"Lenovo ThinkPad E460 Core-i3-6th Gen 8 GB RAM 256 GB SSD 14"" Display",35000,39979
"Lenovo Slim 7 16IAH7 82VB0002US Core-i7-12th Gen 12700H Processor 16 GB RAM 1 TB SSD A370M 4 GB Graphics Card Storm Grey Touchscreen 16"" Display",222000,225720
"Lenovo Legion Pro 5 Gen8 AMD 16"" Ryzen7 7745HX 8C, NVIDIA GeForce RTX 4070 32GB RAM 1TB M2 NVME Gen4 SSD QHD+165Hz, IPS 16"" WUXGA Display (Brand New Without BOX)",452000,455216
"Lenovo ThinkPad E480 Core-i5-8th Gen 8 GB RAM 256 GB SSD 14"" Display",50000,52597
"Lenovo ThinkPad E550 Core-i5-5th Gen 8 GB RAM 256 GB SSD 15.6"" Display",35999,39008
"Lenovo ThinkPad E540 Core-i7-4th Gen 8GB RAM 256GB SSD 15.6"" Display",34999,37662
"Lenovo ThinkPad L460 Intel Pentium 4405U 8 GB RAM 256 GB SSD 14"" Display",20000,22410
"Lenovo ThinkPad L450 Core-i5-4th Gen 8 GB RAM 256 GB SSD 14"" Display",30000,34139
"Lenovo ThinkPad L440 Core-i5-4th Gen 4GB RAM 500GB HDD 14"" Display",27000,30710
"Lenovo ThinkPad L380 Core-i5-8th Gen 8GB RAM 256GB SSD 13.3"" Display",40000,44903
"Lenovo ThinkPad L15 AMD Ryzen3 Pro 4450U Equivalent to i5 10th Gen 8GB RAM 256GB SSD 15.6"" Display",49999,53802
"Lenovo ThinkPad L13 Yoga 2-in-1 Laptop Core-i5-11th Gen 8GB RAM 512GB SSD Touchscreen 13.3"" Display",110000,113237
"Lenovo ThinkPad L14 G1 Core-i5-10th Gen 8GB RAM 256GB SSD 14"" Display",65000,69584
"Lenovo ThinkPad L470 Core-i5-6th Gen 8 GB RAM 256 GB SSD 14"" Display",40000,43168
"Lenovo ThinkPad L570 Core-i5-7th Gen 8 GB RAM 256 GB SSD 15.6"" Display",43000,45112
"Lenovo ThinkPad L570 Core-i3-7th Gen 8GB RAM 256GB SSD 15.6"" Display",35000,39592
"Lenovo ThinkPad L530 Core-i5-3rd Gen 4GB RAM 320GB HDD 15.6"" Display",20000,22559
"Lenovo ThinkPad P51 Mobile Workstation Core-i7-7th Gen Nvidia Quadro M1200M 4GB Graphics Card 15.6"" Display",85000,89394
"Lenovo ThinkPad P50s Core-i7-6th Gen 8GB RAM 256GB SSD Nvidia Quadro M5000M 2GB Graphics Card 15.6"" Display",60000,64735
"Lenovo ThinkPad L580 Core-i5-8th Gen 8GB RAM 256GB SSD 15.6"" Display",65000,68725
"Lenovo ThinkPad L590 Core-i5-8th Gen 8GB RAM 256GB SSD 15.6"" Display",63000,67637
"Lenovo ThinkPad L580 Core-i7-8th Gen 8GB RAM 256GB SSD 15.6"" Display",70000,74951
"Lenovo ThinkPad P70 Core-i7-6th Gen 16 GB RAM 512 GB SSD NVIDIA QUADRO M600M 2GB GRAPHICS CARD 17.3"" Display",65000,67701
"Lenovo ThinkPad T430 Core-i5-3rd Gen 4GB RAM 320GB HDD 14"" Display",20000,22768
"Lenovo ThinkPad T14 (Gen 3) AMD RYZEN 7 Pro 6850U 32 GB RAM 512 GB SSD 14"" WUXGA Display",252000,256442
"Lenovo ThinkPad T430s Core-i7-3rd Gen 8 GB RAM 256 GB SSD NVIDIA GeForce GTX 620m 1 GB CARD 14"" Display",30000,32248
"Lenovo ThinkPad T450 Core-i5-5th Gen 8 GB RAM 256 GB SSD 14"" Display",34000,36553
"Lenovo ThinkPad T440 Core-i7-4th Gen 8 GB RAM 256 GB SSD 14"" Display",35000,39543
"Lenovo ThinkPad T430u Core-i7-3rd Gen 8 GB RAM 256 GB SSD 14"" Display",25000,27881
"Lenovo ThinkPad T440 Core-i3-4th Gen 4GB RAM 320GB HDD 14"" Display",20000,23607
"Lenovo ThinkPad t460s Core-i5-6th Gen 8 GB RAM 256 GB SSD 14"" Display",36000,38922
"Lenovo ThinkPad t470s Core-i7-6th Gen 8GB RAM 256GB SSD 14"" Display",42000,45771
"Lenovo ThinkPad T470s Core-i5-6th Gen 8 GB RAM 256 GB SSD 14"" Display",42000,46240
"Lenovo ThinkPad T470 Core-i5-7th Gen 8 GB RAM 256 GB SSD 14"" Display",40000,42316
"Lenovo ThinkPad t470s Core-i7-7th Gen 8 GB RAM 256 GB SSD 14"" Display",46000,49024
"Lenovo ThinkPad T530 Core-i5-3rd Gen 4GB RAM 320GB HDD 15.6"" Display",20000,24655
"Lenovo ThinkPad T480s Core-i5-8th Gen 8GB RAM 256GB SSD 14"" Display",56000,60198
"Lenovo ThinkPad T580 Core-i5-8th Gen 8GB RAM 256GB SSD 15"" Display",55000,58547
"Lenovo ThinkPad T590 Core-i7-8th Gen 8GB RAM 256GB SSD 15.6"" Display",70000,72260
"Lenovo ThinkPad T560 Core-i7-6th Gen 8GB RAM 256GB SSD 15.6"" Display",42000,45543
"Lenovo ThinkPad T560 Core-i5-6th Gen 8 GB RAM 256 GB SSD 15.6"" Display",38000,42983
"Lenovo ThinkPad X1 Carbon Core-i7-8th Gen 8 GB RAM 256 GB SSD 14"" Display",90000,92653
"Lenovo ThinkPad X1 Carbon Core-i7-7th Gen 16GB RAM 512GB SSD 14"" Display",64999,67356
"Lenovo ThinkPad X1 Carbon Core-i5-4th Gen 8GB RAM 128GB SSD 14"" Display",30000,32712
"Lenovo ThinkPad X1 Carbon Core-i5-5th Gen 8GB RAM 256GB SSD 14"" Display",30000,33371
"Lenovo ThinkPad X1 Carbon Core-i5-8th Gen 8 GB RAM 256 GB SSD 14"" Display",65000,69626
"Lenovo ThinkPad X1 Carbon (Gen11) Core-i7-13th Gen 32 GB RAM 512 GB SSD 14"" Display IRIS XE Graphic",552000,555739
"Lenovo ThinkPad X1 Carbon (Gen10) Core-i5-12th Gen 16 GB RAM 512 GB SSD 14"" Display IRIS XE Graphic",322000,325686
"Lenovo ThinkPad X270 Core-i5-6th Gen 8GB RAM 256GB SSD 12.5"" Display",32000,34007
"Lenovo ThinkPad X1 Yoga x360 Core-i5-6th Gen 8GB RAM 256GB SSD Touchscreen 14"" Display",38000,41176
"Lenovo ThinkPad X1 Yoga Core-i7-8th Gen 8GB RAM 256GB SSD 14"" Display",75000,79236
"Lenovo Yoga 2 Pro x360 Core-i5-4th Gen 8 GB RAM 256 GB SSD Touchscreen x360 13.3"" Display",30000,33531
"Lenovo ThinkPad Yoga X360 14 Core-i5-5th Gen 8 GB RAM 256 GB SSD Touchscreen x360 14"" Display",40000,43146
"Lenovo ThinkPad Yoga X380 Core-i5-8th Gen 8GB RAM 256GB SSD Touchscreen 13.3"" Display",65000,67075
"Lenovo ThinkPad Yoga 460 x360 Core-i5-6th Gen 8 GB RAM 256 GB SSD Touchscreen 14"" Display",35000,39573
