Product Name,Old Price,New Price
Dell Precision 7740 Core-i7-9th Gen 16 GB RAM 512 GB SSD AMD Fire Pro WX 3200 4GB Card 17.3″ Display,149999,157702
Dell Precision 7710 Workstation Core-i7-6th Gen 16GB RAM 256GB SSD AMD FirePro W7170M 4GB Graphics Card 17.3″ Display,74999,82140
Dell Precision 7710 Mobile Workstation Core-i7-6th Gen 16 GB RAM 256 GB SSD NVIDIA QUADRO M5000M 8 GB DEDICATED GRAPHICS CARD 17.3″ Display,99999,102368
Dell Precision 7750 Workstation Xeon W-10885M 64GB RAM 512GB SSD Nvidia Quadro RTX A3000 6GB Graphics Card 17.3″ Display,213999,218108
Dell Precision 7750 Xeon W-10855M 64GB RAM 2 TBSSD NVMe NVIDIA RTX Quadro 4000 8GB Card 17.3″  Display,270000,273840
DELL Studio 1747 Intel® Core™ i7-720QM 1st Gen 4GB RAM 320GB HDD 17.3″ Display,20000,23886
DELL Precision M4700 Core-i5-3rd Gen 8GB RAM 256GB SSD AMD FirePro M4000 1GB Graphics Card 15.6″ Display,30000,34936
Dell Precision 7770 Core-i7-10th Gen 16GB RAM 512GB SSD 17.3″ Display,139999,147913
Dell Precision 7770 Workstation Laptop Core-i5-12th Gen 32GB RAM 512GB SSD Nvidia RTX A1000 4GB Graphics Card GDDR6 17.3″ Display,240000,245650
Dell XPS 15 9500 Comet Lake Core-i7-10th Gen 16GB RAM DDR4 512GB SSD NVMe Nvidia GeForce GTX 1650ti 4GB dedicated graphics Card 15.6″ Display,180000,182029
Dell XPS 15 9500 Comet Lake Core-i9-10th Gen 16GB RAM DDR4 512GB SSD NVMe Nvidia GeForce GTX 1650ti 4GB Dedicated Graphics Card 15.6″ Display,195000,200757
Dell Wyse 5470 Intel Celeron N4100  4 GB RAM 128 GB SSD 14″ Display,25000,29550
Dell Vostro 3500 Core-i5-11th Gen 8 GB RAM 256 GB SSD 15.6″ Display,105000,111350
Dell Vostro 7590 Core-i7-9th Gen 16GB RAM 512GB SSD NVidia GeForce GTX 1650 4GB Graphics Card 15.6″ Display,125000,127591
Dell Vostro 15 3559 Core-i5-6th Gen 8 GB RAM 256 GB SSD 2 GB CARD AMD RAEDON R5M315 15.6″ Display,55000,62488
Dell XPS 9530 Core-i9-13th Gen 32 GB RAM 1 TB SSD NVIDIA GeForce RTX 4060 8 GB Graphic Card 15.6″ Display,722000,726125
Dell XPS 9350 Core-i5-6th Gen 8GB RAM 256GB SSD 13.3″ Display,41999,49690
Dell XPS 15 L501X Core-i7-1st Gen 4GB RAM 320GB HDD 15.6″ Display,20000,25479
HP  EliteBook 840 G5 Core-i7-8th Gen 16GB RAM 512GB SSD 500 Radeon 2GB Graphics Card 14″ Display,89999,97858
Dell XPS 15 9510 Core-i7-7th Gen 16GB RAM 512GB SSD NVIDIA GeForce GTX 1050 4GB Graphics Card Touch 4K 15.6″ Display,120000,127689
Fujitsu LIFEBOOK E753 Core-i3-3rd Gen 4GB RAM 320GB HDD 15.6″ Display,11999,17238
Fujitsu LIFEBOOK E754 Core-i5-4th Gen 4GB RAM 320GB HDD 15.6″ Display,22999,25080
HP 15sdy3xxx Core-i3-11th Gen 8 GB RAM 256 GB SSD 15.6″ Display,75000,80581
HP 14-dq1xxx Core-i5-10th Gen 16 GB RAM 256 GB SSD 14″ Display,70000,72447
HP 15 DA1017NY Core-i7-8th Gen 8 GB RAM 256 GB SSD 15.6″ Display,65000,72315
HP 14bx0xx  X360 Core-i5-7th Gen 8 GB RAM 256 GB SSD 14″ Touchscreen Display,55000,58454
HP 15s DU1520TU Intel Celeron N4020 8GB RAM 256GB SSD 15.6” Display,49999,55151
HP 15-fc0025dx Laptop AMD Ryzen 5 7520U 8GB RAM 512GB SSD AMD Radeon Graphics 15.6″ HD Touch Screen Windows 11 (1 Year International Warranty),127000,129880
HP 15-bs0xx  Pentium 4 GB RAM 180 GB SSD 15.6″ Display,25000,28857
HP EliteBook 1030 G2 X360 Core-i5-7th Gen 8 GB RAM 256 GB SSD  Touchscreen 13.3″ Display,67999,72690
HP Dragonfly G4 Notebook PC Core-i7-13th Gen 32GB RAM 512GB SSD Touchscreen 13.5″ Display,520000,526014
HP 17T-CN200 Laptop Core-i7-12th Gen 8GB RAM 512GB SSD 17.3″ Display,150000,154580
HP EliteBook 745 G5 AMD  Ryzen 7 2700U Pro 8 GB RAM 500 GB HDD 14″ Display,65000,69015
HP EliteBook 640 G9 Core-i5-12th Gen 16GB RAM 512GB SSD 14″ Display,140000,144446
HP EliteBook 2570P Core-i5-3320M 3rd Gen 4GB RAM 320GB HDD 12.5″ Display,16000,19412
HP EliteBook 1040 G7 x360 Core-i7-10th Gen 16 GB RAM 256 GB SSD 14″ Touchscreen Display,120000,127046
HP EliteBook 1030 G4 x360 Core-i5-8th Gen 16GB RAM 256GB SSD Touchscreen 13.3″ Display,84999,92031
HP EliteBook 820 G2 Core-i5-5th Gen 8 GB RAM 256 GB SSD 12.5″ Display,29999,37754
HP EliteBook 820 G2 Core-i7-5th Gen 8 GB RAM 256 GB SSD 12.5″ Display,35000,42716
HP EliteBook 820 G1 Intel® Core™ i7-4500U 4th Gen 4GB RAM 320GB HDD 12.5″ Display,26000,33543
HP EliteBook 755 G3 AMD A8 A8-8600P 8GB RAM 256GB SSD 15.6″ Display,29999,33966
HP Elitebook 840 G2 Core i7 5th Gen 8GB RAM 256GB SSD 14″ Display,42000,46106
HP EliteBook 830 G7 Core-i7-10th Gen 16GB RAM 256GB SSD 13.3″ Display,98000,102307
Hp EliteBook 830 G7 Core-i5-10th Gen 16GB RAM 256GB SSD 13.3″ Display,75000,82832
HP EliteBook 830 G6 Core-i5-8th Gen 8GB RAM 256GB SSD 13.3″ Display,62000,64927
HP EliteBook 840 G7 Core-i5-10th Gen 8 GB RAM 256 GB SSD 14″ Display,77000,82903
HP EliteBook 840 G4 Core-i5-7th Gen 8 GB RAM 256 GB SSD 14″ Touchscreen Display,55000,59375
HP EliteBook 850 G1 Core-i5-4th Gen 8GB RAM 256GB SSD 15.6″ Display,36000,43823
HP EliteBook 8460P Core-i5-2nd Gen 4 GB RAM 320 GB HDD 14″ Display,18000,22050
HP EliteBook 850 G2 Core-i5-5th Gen 8 GB RAM 256 GB SSD 15.6″ Display,37999,45320
HP EliteBook 845 G7 Ryzen7-10th Gen 16 GB RAM 256 GB SSD 14″ Display,80000,86599
HP EliteBook 850 G7 Core-i5-10th Gen 16GB RAM 256GB SSD 15.6″ Display,100000,102249
HP EliteBook 840 G9 Core-i5-12th Gen 16 GB RAM 256 GB SSD 14″ Display,130000,136447
HP EliteBook 850 G4 Core-i7-7th Gen 8GB RAM 256GB SSD AMD Radeon R7 M465 2GB Graphics Card 15.6″ Display,70000,72632
HP EliteBook 850 G4 Core-i5-8th Gen 8GB RAM 256GB SSD 15.6″ Display,72000,77622
HP EliteBook Folio 1040 G2 Core-i5-6th Gen 8 GB RAM 256 GB SSD 14″ Display,44999,48840
HP EliteBook 8560w Core-i7-2nd Gen 8GB RAM 256GB SSD Nvidia Quadro M1000M 2GB Graphics Card 15.6″ Display,28000,32394
HP EliteBook 850 G8 Core-i7-11th Gen 16 GB RAM 256 GB SSD Touchscreen 15.6″ Display,140000,145594
HP EliteBook 8560 Mobile Workstation Core-i7-2nd Gen 8GB RAM 500GB HDD 1GB AMD 7400M 15.6″ Display,24999,27264
HP EliteBook 850 G7 Core-i7-10th Gen 16 GB RAM 512 GB SSD 15.6″ Display,130000,137294
HP Envy 15m-edxxx X360 Core-i7-11th Gen 12 GB RAM 512 GB SSD 15.6″ Touchscreen Display,190000,196107
HP ENVY 14 Core-i7-6th Gen (HQ) 12 GB RAM 512 GB SSD 4 GB CARD GTX 950 14″ Display,85000,90299
HP Envy X360 15-EY0013DX  AMD Ryzen 5-5625U 8 GB RAM 256 GB SSD 15.6″ Display,120000,124370
HP Laptop 15-dy5xxx Core-i7-12th Gen 8GB RAM 512GB SSD 15.6″ Display,130000,135474
HP Notebook 15-AY053NR Core-i5-6th Gen 8 GB RAM 256 GB SSD 15.6″ Display,40000,42288
HP Laptop 15-fd0xxx Core-i7-13th Gen 8GB RAM 512GB SSD 15.6″ Display,145000,152386
HP ENVY x360 15-ey0xxx 2-in-1 AMD Ryzen 5 5625U 8 GB RAM 256 GB SSD X360 Touchscreen 15.6″ Display,125000,129229
HP NoteBook 255 G7 Ryzen 3 8GB RAM 256GB 15.6″ Display,44999,52490
HP Pavilion 15 DY2095wm Core-i5-11th Gen 8 GB RAM 256 GB SSD 15.6″ Display,115000,121479
HP Notebook 255 G7 AMD A6-9225 8 GB RAM 256 GB SSD 15.6″ Display,55000,61729
HP Pavilion 15 bs015dx Core-i5-7th Gen 8GB RAM 256GB SSD 15.6″ Display,48000,54448
HP Pavilion 15 ay055nx Core-i3-6th Gen 4GB RAM 500GB HDD 15.6″ Display,30000,36444
HP Pavilion 14m dh1003dx x360 2 in 1 Core-i5-10th Gen 16GB RAM 256GB SSD Touchscreen 14″ Display,80000,87953
HP Pavilion 14m-dw0013dx x360 Core-i3-10th Gen 8 GB RAM 256 GB SSD Touchscreen 14″ Display,65000,69844
HP Pavilion 14 cdoxxx x360 Core-i5-8th Gen 8 GB RAM 256 GB SSD Touchscreen 14″ Display,60000,66692
HP Pavalion 15-Qy053ur Core-i5-6th Gen 8 GB RAM 256 GB SSD 15.6″ Display,40000,47579
HP Pavilion 17-T065us Core-i3 4th Gen 8 GB RAM 256 GB SSD 17.3″ Display,30000,32885
HP Pavilion 17-by3052cl Core-i5-10th Gen 8 GB RAM 256 GB SSD 17.3″ Display,90000,97663
HP Pavilion 15-cs3xxx Core-i7-10th Gen 16 GB RAM 256 GB SSD Nvidia GeForce MX250 4 GB Card 15.6″ Display,130000,136646
HP ProBook 430 G3 Core-i5-6th Gen 8 GB RAM 256 GB SSD 13.3″ Display,38000,42204
HP ProBook 11 G2 Core-i3-6th Gen 8 GB RAM 500 GB HDD 11.6″ Display,25000,29763
HP Pro x2 612 G1 Core-i5-4th Gen 8 GB RAM 256 GB SSD 12.5″ Touchscreen Display,35000,41174
HP ProBook 11 G2 Celeron 4GB RAM 128GB SSD 11.6″ Display,20000,23905
HP Pavilion X360 15-ER1051CL Core i5-1235U 12th Gen 12GB DDR4 512GB SSD Intel Graphics 15.6″ FHD x360 Touchscreen Windows 11 (1 Year International Warranty),177000,184826
HP Pavilion NoteBook 15-f271wm  Intel Pentium N3540 Celeron 8 GB RAM 256 GB SSD 15.6″ Display,30000,36802
HP ProBook 440 G3 Core-i7-6th Gen 8 GB RAM 256 GB SSD 14″ Display,48000,54170
HP ProBook 440 G1 X360 Core-i7-8th Gen 16 GB RAM 256 GB SSD 14″ 2 GB Card MX130 GEFORCE  Touchscreen Display,89999,96690
HP ProBook 440 G4 Core-i5 7th Gen 8 GB RAM 256 GB SSD 14″ Display,45000,49449
HP ProBook 430 G5 Core-i5-8th Gen 8 GB RAM 256 GB SSD 13.3″ Display,58000,65981
HP ProBook 440 G1 x360 Core-i5-8th Gen 8 GB RAM 256 GB SSD Touchscreen 14″ Display,55000,62669
HP ProBook 440 G4 Core-i5-7th Gen 8 GB RAM 256 GB SSD Touchscreen 14″ Display,50000,52066
HP ProBook 430 G7 Core-i7-10th Gen 8GB RAM 256GB SSD 13.3″Display,80000,85384
HP Probook 430 G7 Core-i5 10th Gen 8 GB RAM 256 GB SSD 13.3″ Display,75000,81355
HP ProBook 430 G7 Core-i3-10th Gen 8 GB RAM 256 GB SSD 13.3″ Display,60000,64803
HP ProBook 445 G7 AMD Ryzen 5 16 GB RAM 256 GB SSD 14″ Display,65000,71984
HP ProBook 440 G7 Core-i5-10th Gen 8GB RAM 256GB SSD 14″ Display,77000,81355
HP ProBook 440 G6 Intel® Core™ i5-8265U 8th Gen 8GB RAM 256GB SSD 14″ Display,60000,67313
HP ProBook 450 G1 Core-i7-4th Gen 8 GB RAM 500 HDD 15.6″ Display,35000,37961
HP ProBook 450 G5  Core-i7-8th Gen 8 GB RAM 256 GB SSD 15.6″ Display,80000,84213
HP ProBook 450 G3 Core-i5-6th Gen 8 GB RAM 256 GB SSD 15.6″ Display,41999,49678
HP ProBook 450 G4 Core-i3-6th Gen 8GB RAM 256GB SSD 15.6″ Display,34999,39023
HP ProBook 450 G2 Intel® Core™ i5-5200U 5th Gen 4GB RAM 500GB HDD 15.6″Display,30000,37645
HP ProBook 455 G3 AMD A10 8700 8 GB RAM 256 GB SSD 15.6″ Display,35000,41805
HP ProBook 4520s Notebook Core-i3-1st Gen 4GB RAM 250GB HDD 15.6″ Display,13999,20924
HP ProBook 450 G7 Core-i7-10th Gen 16GB RAM 256GB SSD 15.6″ Display,105000,111214
HP ProBook 450 G9 Core-i5-12th Gen 16GB RAM 512GB SSD 15.6″ Display,150000,153620
HP ProBook 450 G7 Core-i5-10th Gen 8GB RAM 256GB SSD NVIDIA GeForce MX130 2GB Graphics Card 15.6″ Display,100000,105655
HP ProBook 450 G7 Core-i5-10th Gen 16GB RAM 256GB SSD 15.6″ Display,85000,88012
HP ProBook 640 G5 Core-i5-7th Gen 8GB Ram 256GB SSD 14″ Display,55000,57529
HP ProBook 640 G8 Core-i5-11th Gen 16 GB RAM 256 GB SSD 14″ Display,95000,98277
HP ProBook 640 G4 Core-i5-7th Gen 8 GB RAM 256 GB SSD 14″ Display,52000,59670
HP ProBook 640 G3 Corei5-7th Gen 8 GB RAM 256 GB SSD 14″ Display,44000,51153
HP PROBOOK 650 G4 Core-i7-8th Gen 8GB RAM 256GB SSD 15.6″ Display,68000,74856
HP ProBook 650 G4 Core-i5-8th Gen 8 GB RAM 256 GB SSD 15.6″ Display,60000,67257
HP ProBook 650 G1 Core-i5-4th Gen 4 GB RAM 500 GB HDD 15.6″ Display,29999,37680
HP ProBook 650 G1 Core-i7-4th Gen 8GB RAM 256GB SSD AMD 8500M 1GB Graphics Card 15.6″ Display,40000,47986
HP Spectre Pro X360 Core-i7-5th Gen 8GB RAM 256GB SSD Touchscreen 13.3″ Display,59999,65015
HP ProBook 6550B Core-i3-1st Gen 4GB RAM 250GB HDD 15.6″ Display,13999,21035
HP ProBook 655 G3 AMD A6-8530B APU 8GB RAM 256GB SSD 15.6″ Display,34999,37554
HP ProBook 655 G1 Core-i5-4th Gen 4 GB RAM 500 GB HDD 15.6″ Display,27000,31839
HP Zbook 15 G3 Core-i7-6th Gen 16GB RAM 256GB SSD 2GB Nvidia Quadro M1000M Graphics Card 15.6″ Display,70000,77400
HP Zbook 14 G4 Firefly Core-i7-10th Gen 16 GB RAM 512 GB SSD 14″ Display,150000,154327
HP Z book Firefly G10 16′ Core-i7-13th Gen 32 GB RAM 512 SSD Intel Iris XE Graphics 15.6″ Display,402000,407879
HP Victus Gaming Laptop 15-fa0xxx Core-i7-12th Gen 16 GB RAM 512 GB SSD NVIDIA RTX 3050Ti 4GB Graphics Card 15.6″ Display,220000,226183
HP Victus Gaming laptop 15 FA1093DX Intel Core i5 13th Gen 8GB RAM 512GB SSD NVIDIA GeForce RTX 3050 6GB Graphics Card 15.6″ FHD IPS LED Display  (Box Pack with 1 year International Warranty),241999,245953
HP Zbook 15 G5 Core-i7-8th Gen 32 GB RAM 512 GB SSD NVIDIA Quadro P1000 GDDR5 4GB 15.6″ Display,140000,146918
HP ZBook 15u G5 Core-i7-8th Gen 16GB RAM 512GB SSD AMD Radeon Pro WX3100 2GB Graphics Card 15.6″ Display,110000,114152
HP Zbook 17 G2 Core-i5-4th Gen 4 GB RAM 500 GB SSD 2 GB NVIDIA Quadro K1100M 17.3″ Display,50000,54362
HP ZBOOK 15U G4 Core-i7-7th Gen 16 GB RAM 256 GB SSD 2 GB CARD AMD TM R7 M350 15.6″ Display,75000,79253
HP Zbook 15 G6 Core-i7-9th Gen 16 GB RAM 512 SSD NVIDIA QUADRO T2000 4 GB GRAPHICS CARD 15.6″ Display,160000,166116
HP Zbook Power G10 Core-i7-13th Gen 13700H 16 GB RAM 512 GB SSD Nvidia RTX A500 4 GB Card 15.6″ Touchscreen Display,427000,429532
HP Zbook Firefly 15 G8 Core-i5-11th Gen 16GB RAM 512GB SSD 15″ Display,125000,132266
HP Zbook 17 G3 Core-i5-6th Gen 16 GB RAM 256 GB SSD Nvidia M1000M 2GB Graphics Card 17.3″ Display,59999,66776
Lenovo Flex 3 14 Core-i5-6th Gen 8 GB RAM 256 GB SSD 14″ Display,45000,49661
Lenovo Flex 2 15 Core-i7 4th Gen 8 GB RAM 256 GB SSD Touchscreen 15.6″ Display,45000,52597
HP ZBook Studio x360 G5 Convertible Workstation Core-i5-8th Gen 16GB RAM 512GB SSD Nvidia Quadro 4GB Graphics Card 15.6″ Display,135000,139708
Lenovo IdeaPad 3 17iil05 Core-i5-10th Gen 20 GB RAM 256 GB SSD 17.3″ Display,95000,100017
Lenovo IdeaPad 110  Core-i3-6th Gen 8GB RAM 256GB SSD 15.6″ Display,34999,38041
Lenovo L380 Yoga X360 Core-i5-8th Gen 8 GB RAM 256 GB SSD Touchscreen 13.3″ Display,65000,71138
Lenovo IdeaPad 3 Core-i3-10th Gen 8 GB RAM 256 GB SSD 15.6″ Display,55000,62664
Lenovo IdeaPad S340 Corei7-8th-Gen 8 GB RAM 256 GB SSD 15.6″ Display,70000,73304
Lenovo IdeaPad Slim 3 Core i5 13th Gen 8 GB RAM 512 GB SSD Intel Integrated Graphics 15.6″ Full HD Touch Screen Windows 11 (Box Pack with 1 year International Warranty),148000,152712
Lenovo IdeaPad L340 Intel® Pentium® Gold 5405U 8GB RAM 128GB SSD 13″ Display,24999,30772
Lenovo IdeaPad 5 Core-i7-12th Gen 16 GB RAM 512 GB SSD NVIDIA GeForce MX550 2GB 15.6″ FHD Display,212000,215271
Lenovo ThinkPad E480 Core-i3-8th Gen 8 GB RAM 256 GB SSD 14″ Display,50000,56794
Lenovo ThinkBook 14-IIL Core-i7-10th Gen 8 GB RAM 512 GB SSD 14″ Display,100000,105628
"Lenovo Legion Pro 5 Gen8 AMD 16″ Ryzen7 7745HX 8C, NVIDIA GeForce RTX 4070 32GB RAM 1TB M2 NVME Gen4 SSD QHD+165Hz, IPS 16″ WUXGA Display (Brand New Without BOX)",452000,459102
Lenovo ThinkPad E585 AMD Ryzen 3 8 GB RAM 256 GB SSD AMD VEGA 3 1 GB CARD 15.6″ Display,40000,43550
Lenovo ThinkPad E570 Core-i5-7th Gen 8GB RAM 500GB HDD 15.6″ Display,37000,40865
Lenovo ThinkPad E560 Core-i5-6th Gen 8 GB RAM 256 GB SSD 15.6″ Display,39999,42676
Lenovo ThinkPad E550 Core-i5-5th Gen 8 GB RAM 256 GB SSD 15.6″ Display,35999,41468
Lenovo ThinkPad L460 Intel® Pentium® 4405U 8 GB RAM 256 GB SSD 14″ Display,20000,27047
Lenovo ThinkPad L440 Core-i7-4th Gen 8 GB RAM 256 GB SSD 14″ Display,35000,39351
Lenovo ThinkPad L15 Core-i7-11th Gen 16GB RAM 256GB SSD 15.6″ Display,110000,113447
Lenovo ThinkPad L15 AMD Ryzen™3 Pro 4450U Equivalent to i5 10th Gen 8GB RAM 256GB SSD 15.6″ Display,49999,55368
Lenovo ThinkPad L480 Core-i3-8th Gen 8 GB RAM 256 GB SSD 14″ Display,45000,52931
Lenovo ThinkPad L560 Core-i5-6th Gen 8GB RAM 256GB SSD 15.6″ Display,39999,43162
Lenovo ThinkPad L570 Core-i5-7th Gen 8 GB RAM 256 GB SSD 15.6″ Display,43000,49538
Lenovo ThinkPad L480 Core-i5-8th Gen 8 GB RAM 256 GB SSD 14″ Display,50000,57972
Lenovo ThinkPad P52 Mobile workstation Core-i7-8th Gen 16 GB RAM 512 GB SSD NVIDIA® Quadro® P1000 4GB CARD 15.6″ Display,114999,121183
Lenovo ThinkPad P51 Mobile Workstation Core-i7-7th Gen Nvidia Quadro M1200M 4GB Graphics Card 15.6″ Display,85000,89803
Lenovo ThinkPad P50s Core-i7-6th Gen 8GB RAM 256GB SSD Nvidia Quadro M5000M 2GB Graphics Card 15.6″ Display,60000,67603
Lenovo ThinkPad L580 Core-i7-8th Gen 8GB RAM 256GB SSD 15.6″ Display,70000,75748
Lenovo ThinkPad P70 Core-i7-6th Gen 16 GB RAM 512 GB SSD NVIDIA QUADRO M600M 2GB GRAPHICS CARD 17.3″ Display,65000,69103
Lenovo ThinkPad T430 Core-i5-3rd Gen 4GB RAM 500GB HDD  INVS 5400M 1GB DDR3 Graphics Card 14″ Display,25000,30889
Lenovo ThinkPad t14s Core-i7-11th Gen 16 GB RAM 512 GB SSD 14″ Display,140000,146419
Lenovo ThinkPad T410 Core-i5-1st Gen 4GB RAM 320GB HDD 14″ Display,15000,21314
Lenovo ThinkPad T14 Gen 1 Core-i5-10th Gen 16 GB RAM 256 GB SSD 14″ Display,80000,87454
Lenovo ThinkPad P71 Mobile Workstation Core-i7-7th Gen 16 GB RAM 512 GB SSD NVIDIA QUADRO P3000 6GB GRAPHICS CARD 17.3′ Display,99999,107957
Lenovo ThinkPad T440s Core-i7-4th Gen 8GB RAM 500GB HDD 14″ Display,28000,30481
Lenovo ThinkPad T440 Core-i7-4th Gen 8 GB RAM 256 GB SSD 14″ Display,35000,42847
Lenovo ThinkPad T440p Core-i5-4th Gen 8 GB RAM 256 GB SSD 14″ Display,33000,36199
Lenovo ThinkPad T430u Core-i7-3rd Gen  8 GB RAM 256 GB SSD 14″ Display,25000,28137
Lenovo ThinkPad T460s Core-i7-6th Gen 8 GB RAM 256 GB SSD NVIDIA GeForce® 930M 2GB CARD 14″ Display,48000,52460
Lenovo ThinkPad T460s Core-i7-6th Gen 12GB RAM 256GB SSD 14″ Display,40000,47289
Lenovo ThinkPad T470 Core-i7-7th Gen 16 GB RAM 256 GB SSD 2GB NVIDIA GeForce 940MX Graphics Card 14″ Display,59999,67102
Lenovo ThinkPad T470s Core-i5-6th Gen 8 GB RAM 256 GB SSD 14″ Display,42000,48564
Lenovo ThinkPad T470 Core-i5-7th Gen 8 GB RAM 256 GB SSD 14″ Display,40000,47846
Lenovo ThinkPad T470 Core-i5-6th Gen 8 GB RAM 256 GB SSD 14″ Display,38000,44241
Lenovo ThinkPad t470s Core-i7-7th Gen 8 GB RAM 256 GB SSD 14″ Display,46000,48119
Lenovo ThinkPad T540P Core-i5-4th Gen 4GB RAM 500GB HDD 15.6″ Display,30000,32626
Lenovo ThinkPad T480s Core-i5-8th Gen 8GB RAM 256GB SSD 14″ Display,56000,61874
Lenovo Thinkpad T580 Core-i7-8th Gen 16GB RAM 256GB SSD 15″ Display,75000,80923
Lenovo ThinkPad T580 Core-i5-8th Gen 8GB RAM 256GB SSD 15″ Display,55000,61118
Lenovo ThinkPad T570 Core-i5-6th Gen 8GB RAM 256GB SSD 15.6″ Display,40000,42043
Lenovo ThinkPad T550 Core-i5-5th Gen 8GB RAM 256GB SSD 15.6″ Display,35999,43998
Lenovo ThinkPad T550 Core-i7-5th Gen 8GB RAM 256GB SSD 15.6″ Display,39999,43410
Lenovo ThinkPad X1 Carbon Core-i7-7th Gen 16GB RAM 512GB SSD 14″ Display,64999,70460
Lenovo ThinkPad X1 Carbon Core-i5-8th Gen 8 GB RAM 256 GB SSD 14″ Display,65000,68403
Lenovo ThinkPad X1 Carbon (Gen11) Core-i7-13th Gen 32 GB RAM 512 GB SSD 14″ Display IRIS XE Graphic,552000,557884
Lenovo ThinkPad X1 Carbon (Gen10) Core-i5-12th Gen 16 GB RAM 512 GB SSD 14″ Display IRIS XE Graphic,322000,328025
Lenovo ThinkPad X250 Core-i5-5th Gen 4GB RAM 500GB HDD 12.5″ Display,30000,35831
Lenovo ThinkPad X1 Yoga G5 Core-i5-10th Gen 8GB RAM 256GB SSD Touchscreen x360 14″ Display,100000,104618
Lenovo ThinkPad Yoga 11e Intel Celeron QuadCore N3160 4GB RAM 128GB SSD 11.6″ Display,20000,23843
Lenovo Yoga 2 Pro x360 Core-i5-4th Gen 8 GB RAM 256 GB SSD Touchscreen x360 13.3″ Display,30000,36928
Lenovo ThinkPad Yoga X360 14 Core-i5-5th Gen 8 GB RAM 256 GB SSD Touchscreen x360 14″ Display,40000,44593
Lenovo ThinkPad Yoga 15 Core-i7-5th Gen 8GB RAM 256GB SSD 2GB GeForce 840M Graphics Card Touchscreen 15.6″ Display,49999,54344
Lenovo ThinkPad Yoga 460 x360 Core-i5-6th Gen 8 GB RAM 256 GB SSD  Touchscreen 14″ Display,35000,38823
Microsoft Surface Pro X 10 SQ1 8 GB RAM 256 GB SSD 13.3″ Display,100000,106259
Microsoft Surface Core-i7-11th Gen 8 GB RAM 256 GB SSD 13″ Display,120000,122058
Microsoft Surface 12  Pro 6 Core-i5-8th Gen 8GB RAM 256GB SSD Touch  Detachable 2-in-1 12.3″ Display,64999,72344
Macbook Pro M3 A2918 8GB 512GB SSD 14″ Dispaly (Box Pack Non Active),500000,504675
